date,market_index_value,nifty_auto_value,nifty_bank_value,nifty_energy_value,nifty_financial_services_value,nifty_fmcg_value,nifty_it_value,nifty_metal_value,nifty_pharma_value,nifty_realty_value
2022-11-02,11965.65,13318.25,41146.65,26917.9,18577.15,44533.35,29138.65,6075.7,13556.9,439.15
2022-11-03,11984.75,13262.65,41298.35,26769.45,18582.25,44661.85,28795.75,6068.75,13559.95,441.7
2022-11-04,11978.15,13271.7,41258.45,26896.05,18599.7,44509.55,28693.05,6324.15,13422.15,443.05
2022-11-07,12066.05,13443.9,41686.7,27102.35,18739.25,44709.45,28741.3,6423.85,13230.0,447.7
2022-11-09,11991.25,13341.4,41783.2,26941.6,18689.35,44826.55,28626.8,6364.05,13079.5,441.55
2022-11-10,11881.95,13080.75,41603.75,26712.25,18604.6,44586.9,28505.75,6318.75,12983.1,440.9
2022-11-11,11898.55,13040.9,42137.05,26955.65,19007.9,44520.5,29591.95,6447.2,13015.65,448.25
2022-11-14,11893.6,13071.4,42076.75,26866.3,18970.85,43919.15,29849.3,6558.5,13019.85,453.3
2022-11-15,11888.25,13155.55,42372.7,26994.95,19083.6,43911.05,29865.3,6589.55,13036.9,452.8
2022-11-16,11816.55,13105.95,42535.3,26760.1,19148.35,43910.3,29951.5,6461.6,12998.5,448.15
2022-11-17,11767.05,12927.4,42458.05,26584.2,19077.0,43845.1,29681.4,6455.7,12948.25,448.35
2022-11-18,11719.95,12774.9,42437.45,26489.3,19070.95,43747.0,29669.25,6444.4,12861.4,448.8
2022-11-21,11719.55,12696.1,42346.55,26141.9,18949.6,43611.0,29209.55,6392.25,12794.6,443.1
2022-11-22,11762.55,12745.5,42457.05,26050.15,18973.2,43854.15,29446.9,6448.85,12836.35,437.7
2022-11-23,11790.2,12774.75,42729.1,26080.2,19069.1,43854.2,29405.65,6422.85,12876.95,438.8
2022-11-24,11837.6,12845.6,43075.4,26312.95,19277.0,44241.75,30178.65,6440.7,12888.15,439.75
2022-11-25,11943.55,12958.0,42983.95,26452.6,19216.9,44102.6,30334.6,6455.15,12968.45,444.9
2022-11-28,12025.95,13036.4,43020.45,26804.8,19200.2,44251.05,30309.65,6381.35,12993.95,445.2
2022-11-29,11983.1,13007.65,43053.45,26884.45,19231.45,45078.55,30345.65,6447.35,13087.35,443.7
2022-11-30,12093.5,13231.85,43231.0,27354.0,19358.85,45536.55,30391.7,6564.2,13144.2,450.15
2022-12-01,12185.25,13191.75,43260.65,27183.15,19369.05,45370.65,31120.5,6664.85,13120.65,459.05
2022-12-02,12289.6,13046.35,43103.75,27028.05,19249.55,45154.2,31052.1,6694.5,13086.95,463.35
2022-12-05,12298.5,13007.55,43332.95,26931.65,19297.3,45151.15,30891.5,6819.75,13052.9,466.55
2022-12-06,12239.3,12973.8,43138.55,27021.05,19242.3,45287.85,30443.0,6768.85,12955.35,463.4
2022-12-07,12178.85,12870.65,43098.7,26714.5,19180.45,45724.6,30187.05,6709.3,12869.8,457.9
2022-12-08,12237.05,12908.15,43596.85,26643.2,19292.4,45767.05,30115.0,6756.95,12728.7,454.35
2022-12-09,12181.6,12869.4,43633.45,26370.45,19290.35,46159.5,29168.45,6681.55,12774.7,447.55
2022-12-12,12218.95,12874.35,43708.75,26450.3,19313.8,46215.2,29050.5,6708.15,12758.05,449.6
2022-12-13,12270.45,12931.0,43946.55,26482.35,19409.85,46145.55,29376.55,6722.0,12797.75,446.0
2022-12-14,12349.7,13004.1,44049.1,26648.0,19466.0,45949.35,29713.9,6805.85,12883.6,452.45
2022-12-15,12237.9,12912.9,43498.2,26489.2,19216.0,45544.55,29087.95,6708.55,12816.1,446.55
2022-12-16,12061.25,12775.25,43219.5,26302.0,19111.95,45320.75,28702.2,6657.7,12636.2,439.8
2022-12-19,12118.95,12978.8,43413.75,26578.7,19277.7,45981.45,28556.45,6742.45,12646.45,443.05
2022-12-20,12098.55,12879.4,43359.5,26619.5,19222.3,45694.7,28612.5,6750.3,12618.45,437.7
2022-12-21,11908.15,12695.45,42617.95,26125.3,18925.2,45284.7,28764.25,6593.65,12920.4,430.6
2022-12-22,11797.05,12554.7,42408.8,25879.2,18858.6,45085.55,28763.9,6519.25,12892.75,424.5
2022-12-23,11383.05,12236.0,41668.05,24879.95,18595.6,44314.9,28237.05,6228.0,12784.45,409.85
2022-12-26,11665.3,12415.4,42630.15,25395.65,18928.65,44744.05,28385.7,6364.6,12677.1,419.8
2022-12-27,11774.15,12522.75,42859.5,25641.7,19011.2,44559.4,28636.25,6633.95,12694.75,425.05
2022-12-28,11812.2,12605.45,42827.7,25725.35,18982.85,44589.15,28583.45,6615.75,12624.15,427.15
2022-12-29,11829.25,12634.6,43252.35,25863.6,19090.6,44508.0,28687.2,6687.1,12634.3,427.75
2022-12-30,11885.75,12611.7,42986.45,25869.85,18981.2,44171.45,28621.7,6723.4,12597.6,431.8
2023-01-02,11970.3,12667.75,43203.1,26031.0,19074.45,44192.85,28737.3,6886.65,12551.4,436.1
2023-01-03,11994.4,12614.75,43425.25,26005.3,19196.05,44013.65,28962.3,6850.05,12641.75,436.65
2023-01-04,11886.95,12512.05,42958.8,25605.55,19007.0,43723.55,28677.8,6705.85,12622.75,427.7
2023-01-05,11932.85,12656.65,42608.7,25717.85,18782.2,44401.5,28527.75,6761.2,12753.2,428.7
2023-01-06,11850.6,12627.8,42188.8,25728.85,18603.75,44412.85,27956.45,6697.3,12654.95,425.85
2023-01-09,11948.9,12783.0,42582.75,26163.95,18731.55,44796.65,28748.15,6792.9,12770.6,428.45
2023-01-10,11899.55,12819.1,42014.75,26092.9,18474.05,44626.05,28502.7,6741.7,12766.6,425.15
2023-01-11,11862.85,12753.05,42232.7,25876.6,18566.6,44123.0,28596.35,6792.15,12682.25,424.95
2023-01-12,11836.4,12769.4,42082.25,25699.6,18540.05,43966.35,28720.3,6783.65,12671.45,425.15
2023-01-13,11830.4,12832.4,42371.25,25862.55,18646.2,43955.6,28933.75,6869.8,12668.8,426.4
2023-01-16,11800.3,12748.8,42167.55,26026.9,18506.25,44006.75,29264.65,6779.25,12659.4,425.8
2023-01-17,11793.6,12821.85,42235.05,26331.1,18604.25,44536.1,29498.0,6793.5,12648.0,430.8
2023-01-18,11843.7,12817.6,42458.0,26272.55,18753.5,44711.45,29617.8,6905.8,12734.5,430.95
2023-01-19,11832.35,12763.0,42328.85,26163.0,18739.7,44326.05,29632.35,6867.3,12699.05,430.55
2023-01-20,11748.95,12691.7,42506.8,26135.05,18772.4,43899.6,29529.65,6805.25,12606.45,427.45
2023-01-23,11771.05,12797.05,42821.25,26137.45,18887.5,44261.9,30086.0,6777.85,12718.45,424.75
2023-01-24,11729.9,12960.85,42733.45,25962.25,18890.0,44324.35,30316.9,6717.6,12593.85,420.45
2023-01-25,11583.2,12957.15,41647.65,25450.3,18488.55,44284.15,30043.9,6703.8,12440.1,412.75
2023-01-27,11439.6,13089.7,40345.3,24169.95,18030.85,44486.65,29766.45,6389.25,12508.05,407.55
2023-01-30,11422.3,13076.85,40387.45,23434.7,18091.25,44220.35,30094.85,6371.65,12484.0,407.0
2023-01-31,11596.65,13323.9,40655.05,23713.5,18095.0,44456.9,29740.35,6468.4,12360.25,411.55
2023-02-01,11497.65,13206.85,40513.0,23402.75,18084.8,44958.3,30018.25,6177.05,12355.8,407.7
2023-02-02,11518.05,13213.25,40669.3,22874.0,18022.15,45981.55,30566.75,5908.2,12306.3,409.25
2023-02-03,11504.7,13377.95,41499.7,22638.4,18447.65,46037.2,30597.65,5901.95,12184.6,405.9
2023-02-06,11602.95,13360.15,41374.65,22478.05,18371.6,46293.6,30411.1,5772.4,12193.1,408.0
2023-02-07,11601.6,13226.05,41490.95,22386.5,18395.65,45758.1,30310.7,5757.35,12191.4,411.6
2023-02-08,11699.35,13257.35,41537.65,22559.8,18485.95,45771.6,30774.05,5975.15,12357.3,411.65
2023-02-09,11709.45,13187.85,41554.3,22499.75,18511.8,45671.25,30990.85,5880.7,12302.5,409.25
2023-02-10,11738.3,13235.05,41559.4,22325.85,18516.2,45488.1,30870.2,5773.6,12327.0,414.8
2023-02-13,11584.95,13154.35,41282.2,22258.95,18428.95,45508.4,30289.65,5704.75,12268.1,407.85
2023-02-14,11535.0,13106.55,41648.35,22273.85,18595.7,45976.95,30588.75,5762.85,12248.8,400.35
2023-02-15,11590.35,13235.2,41731.05,22349.15,18636.95,45799.2,30934.35,5789.65,12237.1,405.55
2023-02-16,11679.2,13206.05,41631.35,22427.65,18587.8,45758.2,31434.85,5860.75,12298.6,410.95
2023-02-17,11605.65,13140.0,41131.75,22469.2,18434.1,45617.3,31054.85,5807.7,12154.05,403.65
2023-02-20,11606.15,13177.4,40701.7,22249.05,18252.55,45501.2,31222.35,5762.95,12055.4,400.85
2023-02-21,11575.1,13148.75,40673.6,22339.0,18262.45,45551.95,30947.25,5744.15,12019.5,396.05
2023-02-22,11459.2,12989.95,39995.9,21916.45,17941.25,45412.85,30608.2,5592.3,11991.85,389.45
2023-02-23,11431.25,12982.25,40001.55,21801.8,17912.1,45530.1,30598.4,5611.8,11968.2,382.5
2023-02-24,11403.35,12869.1,39909.4,21946.65,17864.1,45372.5,30514.9,5443.6,11996.2,380.45
2023-02-27,11339.85,12675.3,40307.1,21900.6,18001.4,45040.75,29919.2,5313.75,11902.5,388.75
2023-02-28,11411.25,12731.8,40269.05,21682.25,17989.65,44940.45,29663.95,5269.1,11747.1,393.2
2023-03-01,11572.2,12849.3,40698.15,21874.6,18100.3,45062.55,30097.75,5477.7,11764.6,397.75
2023-03-02,11547.05,12738.8,40389.8,21900.05,17946.95,44831.6,29717.45,5473.35,11761.1,405.95
2023-03-03,11605.2,12787.05,41251.35,22268.75,18264.5,45410.0,29817.05,5667.9,11781.8,412.0
2023-03-06,11686.9,12909.5,41350.4,22698.5,18369.55,45552.1,30179.75,5679.55,11807.9,409.85
2023-03-08,11724.6,13019.5,41577.1,22887.75,18393.2,45722.0,30065.75,5679.25,11750.15,407.05
2023-03-09,11660.0,12781.2,41256.75,22682.15,18255.5,45260.45,29742.35,5682.75,11700.4,402.3
2023-03-10,11582.15,12741.6,40485.45,22696.75,17927.75,45334.75,29545.5,5635.7,11683.95,398.15
2023-03-13,11375.2,12456.0,39564.7,22561.65,17635.0,44953.6,29267.0,5585.25,11597.35,390.25
2023-03-14,11304.7,12345.55,39411.4,22403.3,17545.75,44714.95,28784.7,5517.35,11597.95,386.3
2023-03-15,11308.8,12282.0,39051.5,22393.7,17410.75,44464.35,28716.5,5616.5,11633.95,383.0
2023-03-16,11305.2,12304.9,39132.6,22621.35,17463.9,44971.2,28517.25,5471.75,11743.2,387.25
2023-03-17,11354.25,12245.95,39598.1,22659.0,17671.4,44858.3,28854.45,5602.6,11676.15,399.0
2023-03-20,11245.6,12131.7,39361.95,22585.7,17549.75,45213.05,28442.95,5470.85,11663.3,395.0
2023-03-21,11308.1,12141.95,39894.7,22792.9,17806.8,44913.4,28164.85,5494.5,11633.75,394.7
2023-03-22,11339.2,12201.35,39999.05,22835.75,17863.45,45109.5,28217.6,5492.35,11754.7,394.3
2023-03-23,11295.8,12205.7,39616.9,22821.75,17746.55,45267.45,27999.25,5497.85,11780.85,390.05
2023-03-24,11164.65,12113.4,39395.35,22613.4,17623.4,45060.0,27935.65,5372.9,11755.35,380.95
2023-03-27,11102.1,12035.1,39431.3,22514.55,17616.05,45188.0,27948.75,5372.85,11882.75,376.55
2023-03-28,11065.65,11917.95,39567.9,22388.85,17664.45,45044.25,27702.8,5330.3,11873.2,372.0
2023-03-29,11250.7,12121.3,39910.15,22373.05,17793.85,45421.65,28011.3,5460.2,11942.5,381.15
2023-03-31,11352.25,12243.8,40608.65,22814.45,18058.7,45904.9,28698.6,5497.45,12017.05,387.35
2023-04-03,11404.35,12425.85,40813.05,22805.9,18164.75,45738.45,28633.0,5477.85,12067.95,390.85
2023-04-05,11415.75,12357.65,40999.15,22707.9,18372.15,46361.25,28977.2,5496.3,12181.85,392.85
2023-04-06,11491.2,12469.35,41041.0,22816.05,18462.15,46109.15,28764.55,5528.1,12274.35,404.0
2023-04-10,11532.85,12616.75,40834.65,23060.05,18390.7,45909.65,29041.6,5570.25,12298.75,421.35
2023-04-11,11582.8,12742.05,41366.5,23297.2,18588.55,46269.7,28675.75,5668.25,12300.0,420.15
2023-04-12,11652.3,12862.2,41557.95,23233.1,18702.05,46112.6,28980.35,5695.55,12574.2,420.45
2023-04-13,11671.2,12918.65,42132.55,23215.65,18854.3,46211.95,28342.8,5710.05,12478.9,425.2
2023-04-17,11714.45,12996.15,42262.55,23363.75,18827.25,46688.6,27008.2,5734.5,12403.6,429.4
2023-04-18,11783.35,13005.1,42265.2,23211.85,18764.6,46536.35,27166.95,5749.0,12607.35,433.85
2023-04-19,11763.95,13002.55,42154.0,23159.4,18768.65,46421.45,26687.45,5779.65,12625.3,434.55
2023-04-20,11755.95,13032.35,42269.5,23185.25,18790.3,46256.05,26637.15,5756.95,12485.25,432.7
2023-04-21,11707.55,12898.75,42118.0,23185.45,18753.75,46669.7,26822.1,5677.9,12545.75,423.5
2023-04-24,11738.6,12893.35,42635.75,23207.4,18992.95,46943.05,27013.65,5703.3,12454.35,428.0
2023-04-25,11730.6,12904.55,42678.5,23385.75,18961.85,47051.85,26985.8,5738.25,12456.6,430.1
2023-04-26,11743.1,12972.75,42829.9,23365.8,19003.0,47387.5,27065.0,5713.2,12457.85,435.95
2023-04-27,11811.5,13071.8,43000.85,23443.65,19097.15,47360.15,27355.25,5753.75,12519.35,442.6
2023-04-28,11943.55,13189.25,43233.9,23734.55,19162.55,47814.1,27708.2,5799.4,12613.95,445.1
2023-05-02,12037.15,13283.15,43352.1,24046.95,19208.05,47750.2,28025.0,5882.0,12590.3,444.95
2023-05-03,12066.75,13278.6,43312.7,23901.15,19182.25,48120.65,27743.75,5824.25,12586.8,446.2
2023-05-04,12145.5,13292.55,43685.45,24042.4,19479.35,48057.35,27883.2,5895.05,12654.65,446.4
2023-05-05,12066.05,13345.8,42661.2,23946.75,19023.85,48186.15,27719.95,5807.05,12608.35,445.05
2023-05-08,12177.7,13584.25,43284.0,24129.65,19303.95,48538.45,27920.95,5845.65,12663.1,452.35
2023-05-09,12184.95,13648.5,43198.15,24099.1,19274.7,48369.1,28125.5,5836.85,12716.7,448.5
2023-05-10,12195.2,13750.85,43331.05,24268.95,19337.15,48643.35,28091.75,5822.1,12716.9,452.35
2023-05-11,12232.85,13803.75,43475.3,24316.5,19401.5,48865.0,28102.0,5797.3,12557.05,454.5
2023-05-12,12196.1,13910.5,43793.55,24040.2,19507.15,48950.75,28028.4,5690.9,12486.7,452.9
2023-05-15,12264.65,14007.85,44072.1,24040.2,19583.2,49506.55,28165.4,5701.75,12487.4,472.45
2023-05-16,12293.05,13877.7,43903.7,24027.8,19439.0,49406.1,28216.0,5683.45,12454.5,472.1
2023-05-17,12284.35,13889.9,43698.7,23901.15,19301.35,49434.0,27942.95,5632.85,12398.55,465.8
2023-05-18,12213.8,13767.7,43752.3,23692.15,19363.75,48889.3,27892.55,5601.65,12241.35,454.75
2023-05-19,12198.45,13863.55,43969.4,23723.35,19420.2,48874.25,28303.65,5618.05,12124.25,458.7
2023-05-22,12264.65,13890.5,43885.1,23898.2,19386.2,49052.25,29007.3,5797.5,12244.2,461.95
2023-05-23,12335.65,13982.6,43954.45,24028.45,19397.8,49118.8,28873.7,5947.7,12314.2,461.6
2023-05-24,12353.9,13989.6,43677.85,24085.25,19243.0,49355.25,28890.8,5855.15,12440.45,461.55
2023-05-25,12392.15,14029.5,43681.4,24071.7,19239.3,49657.0,28928.75,5872.55,12455.5,466.7
2023-05-26,12486.85,14130.45,44018.0,24238.9,19370.5,50388.0,29355.9,5935.4,12601.55,472.55
2023-05-29,12530.7,14219.6,44311.9,24261.3,19532.7,50626.4,29240.2,5991.2,12624.2,476.2
2023-05-30,12576.6,14177.85,44436.35,24218.15,19606.05,50927.2,29297.65,5936.55,12604.7,475.2
2023-05-31,12623.35,14199.0,44128.15,23875.55,19445.75,51042.75,29319.75,5890.05,12678.4,478.8
2023-06-01,12647.95,14257.0,43790.2,23825.3,19322.7,50998.95,29446.25,5884.2,12812.8,484.0
2023-06-02,12705.4,14388.6,43937.85,23785.7,19368.2,51288.65,29328.15,5956.0,12900.6,490.85
2023-06-05,12743.35,14570.25,44101.65,23901.7,19438.5,51058.4,29238.75,5975.9,12934.5,492.55
2023-06-06,12757.4,14729.5,44164.55,23867.3,19479.65,51038.4,28689.05,5967.45,13012.9,498.4
2023-06-07,12900.8,14819.45,44275.3,24125.15,19538.1,51609.4,28913.7,6057.75,13045.65,506.3
2023-06-08,12831.4,14692.0,43995.25,24215.0,19436.35,51143.5,28591.1,6067.7,12911.35,498.25
2023-06-09,12814.8,14626.0,43989.0,24169.5,19411.8,50674.85,28355.35,6039.35,12861.05,498.45
2023-06-12,12890.6,14673.85,43944.2,24269.05,19399.75,50762.55,28784.0,6076.3,12856.05,505.5
2023-06-13,13042.2,14658.3,44079.85,24399.2,19469.0,51462.7,28899.3,6127.65,12993.75,520.7
2023-06-14,13078.75,14682.7,43988.0,24638.6,19418.3,51767.9,28855.05,6214.75,12976.8,522.15
2023-06-15,13100.9,14707.85,43443.6,24633.35,19228.65,52046.45,28699.0,6203.05,13160.6,518.2
2023-06-16,13192.9,14768.45,43938.15,24733.15,19456.9,52440.2,28588.8,6231.5,13241.95,517.1
2023-06-19,13195.05,14676.7,43633.75,24539.1,19425.9,52123.85,28708.3,6203.5,13264.65,513.35
2023-06-20,13255.9,14785.65,43766.5,24659.0,19502.9,52164.7,28930.8,6246.65,13238.85,515.85
2023-06-21,13353.3,14777.7,43859.2,24865.45,19635.95,51934.25,29025.7,6187.75,13247.7,514.15
2023-06-22,13241.8,14702.1,43724.85,24607.9,19594.35,51557.8,28811.15,6190.95,13166.85,510.05
2023-06-23,13077.5,14550.2,43622.9,24332.2,19515.05,51283.75,28554.3,6037.2,13186.3,506.9
2023-06-26,13187.55,14717.85,43641.05,24226.65,19521.75,51635.0,28590.1,6083.1,13388.6,508.55
2023-06-27,13250.6,14729.9,44121.5,24284.85,19788.5,51598.6,28800.15,6127.65,13426.9,514.85
2023-06-28,13316.45,14840.55,44327.8,24554.45,19895.15,51893.4,28843.0,6211.05,13622.75,517.25
2023-06-30,13401.45,15147.65,44747.35,24696.5,20057.7,52194.75,29563.0,6209.1,13767.5,520.0
2023-07-03,13427.6,15106.85,45158.1,25020.9,20253.75,52741.5,29424.8,6275.45,13614.0,523.9
2023-07-04,13405.2,15035.05,45301.45,24940.2,20413.4,52814.8,29729.85,6275.2,13675.45,522.95
2023-07-05,13481.65,15281.9,45151.8,25034.8,20246.2,53776.2,29841.85,6292.3,13772.0,525.9
2023-07-06,13593.1,15453.7,45339.9,25575.25,20270.15,53765.65,29805.2,6325.35,13871.6,537.75
2023-07-07,13490.7,15498.85,44925.0,25331.4,20086.9,52942.45,29560.45,6279.25,13769.0,531.4
2023-07-10,13433.5,15403.2,44860.85,25496.9,20057.3,52536.15,29194.75,6385.1,13751.8,526.9
2023-07-11,13534.35,15617.45,44745.05,25720.15,19969.35,53184.4,29324.8,6369.1,13895.4,526.85
2023-07-12,13600.0,15614.9,44639.45,25700.65,19924.1,53279.5,29118.05,6363.25,13936.7,528.2
2023-07-13,13522.4,15519.7,44665.05,25334.4,20021.5,53029.95,29628.2,6379.7,13876.55,533.6
2023-07-14,13657.45,15576.1,44819.3,25332.5,20050.5,53453.7,30945.5,6469.45,13945.65,539.8
2023-07-17,13709.1,15526.8,45449.75,25521.4,20301.25,53471.6,31041.6,6500.55,14053.7,539.65
2023-07-18,13688.2,15513.8,45410.85,25612.75,20262.55,53340.65,31371.15,6446.75,14017.15,535.05
2023-07-19,13769.8,15513.15,45669.3,25820.7,20377.3,53517.3,31353.55,6474.55,14092.6,536.15
2023-07-20,13799.55,15577.0,46186.9,26003.0,20584.35,54239.7,31145.95,6485.25,14299.05,536.3
2023-07-21,13772.85,15590.35,46075.2,25843.1,20534.3,53697.45,29871.05,6442.3,14274.0,536.1
2023-07-24,13762.2,15617.55,45923.05,25749.9,20502.75,52771.7,29843.45,6395.55,14332.05,537.15
2023-07-25,13829.15,15765.6,45845.0,26078.75,20530.1,52315.95,29761.15,6583.65,14383.25,535.0
2023-07-26,13873.3,15763.25,46062.35,26293.75,20540.8,52865.3,29800.4,6604.95,14478.35,541.35
2023-07-27,13898.9,15572.0,45679.3,26097.7,20381.1,52499.9,29745.0,6581.55,14919.95,552.85
2023-07-28,13976.0,15537.9,45468.1,26433.7,20298.05,52964.05,29490.25,6640.8,14962.55,562.95
2023-07-31,14140.0,15708.05,45651.1,26853.65,20342.05,52636.85,29928.45,6758.2,14992.15,566.75
2023-08-01,14151.0,15688.7,45592.5,26783.45,20327.25,52501.15,30288.65,6770.15,15001.3,556.7
2023-08-02,13975.2,15428.9,44995.7,26352.35,20066.95,52368.7,30043.6,6633.45,14943.4,548.4
2023-08-03,13979.05,15379.8,44513.45,26221.85,19832.45,52062.35,29971.15,6602.2,15099.2,538.65
2023-08-04,14079.3,15328.4,44879.5,26252.05,19988.55,52050.65,30436.1,6622.9,15241.0,539.15
2023-08-07,14149.95,15390.9,44837.5,26266.3,20022.6,52072.5,30779.25,6622.15,15479.25,542.3
2023-08-08,14186.2,15343.65,44964.45,26174.65,20087.45,51924.4,30824.95,6544.8,15578.5,541.35
2023-08-09,14230.05,15486.2,44880.7,26328.15,20044.4,52206.2,30940.05,6677.85,15696.85,534.65
2023-08-10,14228.5,15444.8,44541.8,26418.95,19890.9,51728.65,30867.0,6723.3,15580.7,533.25
2023-08-11,14190.3,15378.1,44199.1,26367.75,19718.65,51351.7,30819.15,6688.85,15355.5,531.15
2023-08-14,14153.95,15327.45,44090.95,26375.6,19652.5,51604.4,31028.9,6545.95,15305.4,527.65
2023-08-16,14172.6,15425.0,43946.4,26541.75,19586.1,51815.4,31212.1,6484.1,15398.8,533.45
2023-08-17,14215.2,15399.25,43891.35,26266.95,19548.0,51353.75,31060.2,6480.5,15358.45,534.1
2023-08-18,14193.45,15391.75,43851.05,26302.2,19481.25,51464.75,30604.05,6493.7,15271.5,530.2
2023-08-21,14302.15,15427.6,44002.0,26462.35,19571.5,51799.0,30937.6,6578.4,15333.35,535.45
2023-08-22,14454.1,15507.9,43993.25,26522.1,19551.75,52141.65,30902.4,6634.4,15302.6,536.6
2023-08-23,14508.75,15498.1,44479.05,26370.2,19731.95,51888.3,30924.1,6625.55,15282.5,538.9
2023-08-24,14547.85,15459.3,44496.2,26171.3,19717.85,52036.75,31112.15,6602.85,15193.15,540.0
2023-08-25,14440.65,15363.6,44231.45,25981.6,19651.55,51506.8,30914.55,6519.35,15025.2,532.95
2023-08-28,14502.6,15475.25,44494.65,26015.8,19759.65,51390.8,30773.6,6533.3,15161.8,537.95
2023-08-29,14559.3,15578.9,44495.25,26056.65,19799.95,51223.05,30866.05,6616.7,15121.1,547.05
2023-08-30,14654.45,15678.1,44232.6,25959.05,19701.35,51513.55,31103.9,6677.8,15125.5,554.8
2023-08-31,14693.85,15670.25,43989.15,25722.95,19597.65,51092.65,31164.9,6659.35,15095.9,558.4
2023-09-01,14810.15,15928.3,44436.1,26332.9,19764.35,51240.5,31514.35,6851.0,15011.8,563.65
2023-09-04,14935.05,15943.6,44578.3,26633.05,19787.6,51171.75,32163.95,7007.05,15052.6,570.15
2023-09-05,15100.7,15942.75,44532.15,26743.0,19754.75,51548.45,32365.3,7039.15,15218.25,576.2
2023-09-06,15104.05,15921.25,44409.1,26819.9,19759.0,52064.85,32312.3,6983.7,15355.3,570.65
2023-09-07,15200.05,15995.85,44878.35,27062.85,19960.7,51853.1,32448.35,6981.15,15306.15,579.1
2023-09-08,15341.05,16102.9,45156.4,27438.05,20138.1,51778.3,32415.65,6977.9,15250.55,591.4
2023-09-11,15504.9,16374.95,45570.7,27716.6,20305.3,52239.05,32642.8,7104.4,15309.95,596.6
2023-09-12,15045.1,16070.05,45511.35,27025.1,20303.85,52065.9,32977.9,6914.55,15328.65,577.25
2023-09-13,15063.55,15995.95,45909.45,27275.35,20386.75,52223.65,32886.7,6943.65,15448.95,581.15
2023-09-14,15204.15,16169.65,46000.85,27420.55,20408.2,52143.2,33045.4,7046.9,15489.3,589.25
2023-09-15,15222.7,16425.8,46231.5,27338.15,20531.35,51895.15,33355.05,7035.8,15583.55,586.95
2023-09-18,15168.65,16563.9,45979.85,27536.2,20408.25,52198.6,33129.5,6957.8,15503.45,578.9
2023-09-20,15121.1,16479.7,45384.6,27440.3,20104.5,51924.15,32949.2,6844.05,15460.2,572.15
2023-09-21,14990.9,16200.4,44623.85,27226.6,19814.95,51672.65,32919.95,6806.6,15306.7,565.25
2023-09-22,14975.5,16234.35,44612.05,27102.4,19732.95,51608.5,32906.3,6761.8,15069.1,561.5
2023-09-25,15054.85,16221.55,44766.1,27105.5,19842.6,51642.45,32648.6,6754.25,15017.4,570.05
2023-09-26,15045.6,16278.25,44624.2,27134.4,19797.85,51912.85,32471.0,6775.3,14981.65,571.8
2023-09-27,15158.3,16283.4,44588.3,27231.45,19772.55,52329.5,32594.65,6777.3,15159.8,576.0
2023-09-28,14985.5,16092.2,44300.95,27062.75,19675.55,51329.1,31879.6,6712.0,15023.15,570.4
2023-09-29,15141.05,16184.4,44584.55,27321.75,19811.1,51602.65,31784.4,6839.3,15422.75,575.65
2023-10-03,15180.45,15990.6,44399.05,26973.05,19733.7,51320.85,31717.25,6798.0,15281.3,578.3
2023-10-04,14984.95,15782.6,43964.05,26738.45,19578.05,51435.75,31811.5,6725.95,15067.15,568.3
2023-10-05,14975.7,15916.1,44213.35,26688.25,19678.6,51384.55,32125.4,6709.1,15021.4,569.95
2023-10-06,15063.5,15990.65,44360.6,26731.65,19818.2,51577.9,32341.7,6744.4,15128.45,587.5
